,id_venta,id_producto,cantidad,fecha,id_cliente
76433,V004475,P0508,5,2024-06-09,C0003
76434,V006597,P0449,10,2023-06-14,C0076
76435,V005342,P0028,7,2020-01-08,C0089
76436,V003119,P0311,10,2022-06-23,C0243
76437,V000318,P0085,1,2020-09-22,C0043
76438,V004754,P0013,9,2022-10-24,C0090
76439,V002855,P0264,2,2020-06-23,C0031
76440,V003198,P0340,4,2021-04-22,C0205
76441,V000444,P0355,6,2023-12-23,C0300
76442,V001665,P0203,5,2021-06-24,C0075
76443,V007042,P0013,1,2022-12-10,C0234
76444,V001727,P0158,2,2021-08-03,C0294
76445,V000815,P0161,9,2022-07-11,C0173
76446,V003414,P0075,6,2021-01-18,C0294
76447,V003958,P0331,1,2020-12-11,C0065
76448,V000212,P0174,6,2021-10-11,C0143
76449,V001531,P0286,2,2020-05-16,C0299
76450,V007310,P0463,7,2024-01-14,C0144
76451,V005669,P0416,4,2023-12-06,C0281
76452,V000222,P0400,8,2022-09-02,C0060
76453,V005229,P0046,3,2022-12-22,C0134
76454,V005444,P0580,9,2024-06-28,C0069
76455,V005247,P0565,4,2020-02-18,C0022
76456,V006745,P0507,2,2022-04-27,C0250
76457,V002183,P0131,7,2020-10-13,C0260
76458,V007213,P0248,5,2023-09-30,C0185
76459,V005755,P0061,1,2024-07-02,C0161
76460,V007546,P0487,8,2022-11-17,C0122
76461,V002529,P0527,10,2020-11-04,C0114
76462,V000689,P0104,4,2020-06-27,C0255
76463,V003725,P0511,5,2022-12-12,C0261
76464,V007874,P0580,2,2020-03-05,C0211
76465,V003900,P0323,8,2022-02-25,C0048
76466,V003542,P0448,1,2021-03-05,C0186
76467,V005175,P0269,5,2021-12-17,C0025
76468,V006731,P0261,9,2023-08-22,C0218
76469,V004967,P0454,8,2024-06-02,C0086
76470,V007887,P0360,1,2021-06-02,C0205
76471,V002294,P0454,10,2024-05-17,C0255
76472,V004506,P0396,9,2024-07-02,C0050
76473,V003889,P0549,1,2020-10-31,C0042
76474,V006586,P0185,7,2022-02-28,C0226
76475,V002909,P0082,5,2022-06-04,C0245
76476,V005153,P0497,9,2020-02-10,C0214
76477,V002032,P0295,8,2023-07-07,C0043
76478,V005573,P0587,7,2020-08-06,C0192
76479,V000883,P0330,10,2020-08-12,C0168
76480,V007904,P0068,2,2023-01-10,C0194
76481,V002535,P0392,7,2022-07-02,C0205
76482,V002496,P0356,6,2023-10-29,C0042
76483,V003816,P0542,9,2021-07-17,C0067
76484,V003956,P0427,5,2020-09-24,C0078
76485,V004964,P0302,7,2022-04-03,C0048
76486,V004307,P0213,10,2020-12-10,C0188
76487,V003908,P0255,6,2022-01-15,C0248
76488,V002173,P0457,9,2024-05-02,C0044
76489,V007801,P0465,3,2022-07-12,C0086
76490,V000238,P0580,6,2020-01-11,C0154
76491,V000661,P0471,3,2022-12-04,C0131
76492,V002839,P0014,7,2024-06-10,C0078
76493,V000264,P0332,4,2023-03-19,C0119
76494,V003979,P0386,9,2022-06-04,C0190
76495,V006481,P0091,2,2021-06-22,C0279
76496,V003378,P0154,1,2024-05-09,C0300
76497,V001175,P0116,8,2023-01-21,C0067
76498,V007627,P0353,1,2024-02-16,C0218
76499,V004679,P0589,6,2020-09-18,C0030
76500,V006276,P0111,4,2021-04-10,C0163
76501,V002450,P0531,10,2021-09-02,C0300
76502,V003933,P0124,4,2020-07-27,C0003
76503,V005776,P0332,5,2020-02-21,C0275
76504,V000389,P0425,1,2023-08-17,C0148
76505,V005318,P0539,1,2022-10-30,C0075
76506,V001536,P0183,8,2022-04-13,C0279
76507,V007633,P0145,1,2022-11-27,C0088
76508,V007804,P0480,9,2021-02-20,C0116
76509,V007474,P0524,4,2021-02-10,C0244
76510,V006996,P0098,9,2023-05-13,C0217
76511,V005518,P0173,4,2021-10-04,C0028
76512,V002461,P0124,2,2020-02-29,C0260
76513,V000805,P0144,10,2023-05-22,C0074
76514,V001584,P0248,2,2023-09-20,C0096
76515,V003522,P0377,8,2021-07-31,C0022
76516,V001636,P0164,10,2021-07-16,C0285
76517,V005351,P0364,10,2022-04-15,C0067
76518,V004517,P0044,4,2020-04-02,C0260
76519,V002253,P0076,9,2021-08-06,C0099
76520,V003778,P0594,6,2022-04-08,C0277
76521,V006641,P0173,10,2023-07-13,C0209
76522,V002046,P0334,3,2020-10-03,C0158
76523,V005733,P0082,2,2021-03-17,C0079
76524,V007065,P0307,6,2020-01-19,C0251
76525,V005478,P0292,3,2020-04-28,C0255
76526,V005499,P0122,6,2022-06-08,C0154
76527,V002862,P0282,8,2021-03-28,C0086
76528,V001608,P0110,4,2022-11-20,C0064
76529,V005185,P0254,3,2023-08-02,C0022
76530,V002818,P0139,4,2020-12-11,C0123
76531,V004870,P0096,3,2020-07-08,C0214
76532,V006993,P0397,4,2020-12-05,C0078
76533,V006491,P0580,4,2022-12-03,C0297
76534,V002789,P0498,10,2024-06-04,C0079
76535,V001604,P0579,3,2020-09-11,C0112
76536,V003859,P0516,4,2023-07-20,C0011
76537,V002187,P0181,3,2021-05-23,C0271
76538,V004996,P0135,8,2024-04-21,C0050
76539,V000287,P0324,5,2022-09-20,C0217
76540,V001699,P0030,4,2020-08-24,C0261
76541,V001008,P0504,4,2021-07-05,C0190
76542,V003842,P0492,1,2023-02-07,C0071
76543,V002631,P0334,1,2021-05-05,C0042
76544,V002298,P0115,8,2021-02-09,C0156
76545,V005346,P0082,10,2023-03-15,C0294
76546,V006638,P0220,10,2023-02-27,C0078
76547,V000886,P0023,4,2022-12-19,C0028
76548,V001266,P0392,5,2022-11-24,C0076
76549,V003107,P0149,8,2022-04-18,C0260
76550,V004796,P0183,2,2020-01-24,C0059
76551,V007106,P0487,10,2021-08-07,C0123
76552,V007080,P0435,5,2023-04-06,C0156
76553,V004205,P0303,6,2020-01-19,C0164
76554,V003470,P0192,8,2021-04-20,C0200
76555,V001520,P0302,6,2021-11-02,C0076
76556,V007903,P0233,6,2023-10-28,C0049
76557,V007975,P0347,9,2022-05-10,C0050
76558,V003056,P0020,9,2021-06-16,C0214
76559,V001086,P0068,5,2023-09-06,C0125
76560,V007165,P0349,4,2021-08-25,C0150
76561,V006866,P0468,7,2023-08-30,C0215
76562,V004510,P0477,9,2022-10-31,C0112
76563,V007619,P0261,2,2021-05-30,C0232
76564,V000013,P0270,10,2023-08-28,C0003
76565,V007807,P0394,3,2021-10-23,C0007
76566,V000148,P0269,9,2021-05-01,C0050
76567,V002040,P0250,1,2021-11-27,C0240
76568,V003233,P0491,1,2020-03-14,C0049
76569,V006776,P0452,4,2021-12-12,C0229
76570,V003050,P0040,6,2021-04-06,C0211
76571,V001680,P0437,10,2020-10-20,C0210
76572,V003187,P0261,4,2024-03-21,C0200
76573,V003907,P0185,7,2020-11-15,C0038
76574,V003548,P0324,5,2024-01-30,C0285
76575,V001290,P0492,3,2020-01-20,C0212
76576,V005464,P0064,6,2024-01-11,C0067
76577,V003210,P0469,3,2023-08-23,C0070
76578,V000776,P0514,8,2024-02-18,C0197
76579,V000940,P0320,6,2020-04-09,C0096
76580,V000120,P0103,8,2023-07-21,C0133
76581,V006983,P0524,6,2024-06-02,C0084
76582,V007304,P0135,1,2022-07-05,C0204
76583,V004815,P0475,6,2020-10-05,C0215
76584,V006825,P0157,5,2020-02-25,C0154
76585,V001809,P0598,2,2020-09-05,C0142
76586,V002560,P0221,10,2020-01-10,C0199
76587,V005611,P0377,10,2023-04-10,C0253
76588,V001101,P0083,5,2024-03-19,C0096
76589,V000354,P0082,4,2024-04-13,C0144
76590,V007187,P0550,5,2022-01-28,C0198
76591,V007045,P0124,4,2020-06-04,C0126
76592,V001984,P0543,1,2021-11-09,C0167
76593,V002632,P0463,7,2023-05-04,C0194
76594,V004109,P0242,7,2023-08-28,C0082
76595,V006531,P0246,9,2020-09-25,C0178
76596,V001994,P0407,3,2022-02-17,C0067
76597,V002376,P0589,4,2020-06-02,C0106
76598,V004597,P0489,3,2023-03-11,C0090
76599,V006459,P0010,5,2022-04-19,C0065
76600,V007510,P0389,2,2021-09-24,C0232
76601,V003049,P0269,4,2022-10-17,C0081
76602,V001130,P0470,8,2021-05-20,C0286
76603,V006114,P0398,10,2022-12-30,C0099
76604,V001059,P0193,2,2022-11-24,C0065
76605,V007197,P0060,7,2022-11-08,C0300
76606,V000388,P0491,5,2021-03-25,C0210
76607,V000321,P0533,10,2022-10-27,C0152
76608,V005519,P0386,6,2022-11-29,C0168
76609,V006867,P0389,1,2022-08-15,C0065
76610,V000160,P0403,5,2021-07-28,C0245
76611,V000434,P0127,8,2021-11-06,C0053
76612,V002643,P0040,5,2021-05-18,C0126
76613,V007133,P0511,10,2020-07-25,C0265
76614,V000759,P0176,3,2021-09-10,C0161
76615,V006730,P0115,8,2020-02-03,C0054
76616,V005585,P0537,10,2023-02-23,C0089
76617,V005838,P0020,7,2020-12-27,C0247
76618,V005546,P0213,5,2023-05-02,C0003
76619,V004947,P0279,1,2020-07-21,C0042
76620,V007229,P0122,3,2021-01-25,C0129
76621,V005716,P0180,4,2024-07-04,C0142
76622,V001988,P0576,10,2021-03-30,C0058
76623,V006976,P0415,7,2024-05-12,C0237
76624,V001759,P0427,2,2024-06-02,C0187
76625,V006082,P0098,6,2020-01-25,C0278
76626,V004159,P0246,5,2021-04-19,C0297
76627,V004786,P0584,9,2021-02-23,C0150
76628,V000313,P0418,7,2021-11-08,C0153
76629,V000943,P0344,1,2024-01-06,C0234
76630,V002291,P0381,3,2023-07-06,C0203
76631,V004945,P0091,8,2022-09-17,C0161
76632,V007346,P0364,10,2020-02-20,C0208
76633,V006825,P0485,2,2020-02-25,C0154
76634,V002148,P0486,9,2023-10-06,C0075
76635,V001602,P0435,1,2021-11-01,C0045
76636,V003586,P0345,1,2022-10-01,C0241
76637,V007737,P0266,7,2022-03-09,C0209
76638,V007348,P0422,10,2023-04-17,C0187
76639,V007934,P0251,1,2022-07-30,C0037
76640,V001764,P0234,4,2024-06-20,C0246
76641,V006246,P0111,7,2020-09-09,C0148
76642,V006871,P0116,4,2023-09-26,C0183
76643,V003692,P0155,1,2021-12-22,C0051
76644,V000731,P0417,9,2022-07-19,C0255
76645,V002779,P0048,7,2023-01-10,C0173
76646,V004279,P0581,1,2020-10-23,C0230
76647,V005065,P0385,5,2022-04-03,C0269
76648,V004622,P0230,10,2020-08-26,C0218
76649,V007015,P0279,4,2024-02-15,C0081
76650,V000056,P0390,3,2021-06-03,C0253
76651,V002536,P0299,5,2023-03-19,C0206
76652,V007611,P0258,1,2020-12-05,C0123
76653,V003254,P0184,2,2022-12-09,C0131
76654,V005134,P0435,4,2024-04-27,C0060
76655,V003841,P0226,9,2021-01-29,C0249
76656,V006940,P0327,7,2022-07-09,C0260
76657,V007426,P0421,6,2023-05-06,C0133
76658,V005625,P0128,4,2021-12-21,C0002
76659,V000005,P0066,5,2021-09-30,C0090
76660,V007799,P0012,6,2022-08-02,C0192
76661,V002814,P0474,4,2022-03-09,C0129
76662,V004375,P0497,1,2020-12-28,C0294
76663,V001388,P0487,6,2020-02-05,C0300
76664,V006525,P0083,2,2021-07-15,C0124
76665,V004206,P0587,6,2024-06-11,C0227
76666,V003687,P0320,2,2024-04-09,C0126
76667,V007549,P0335,4,2021-05-18,C0075
76668,V001399,P0456,9,2023-07-03,C0253
76669,V005416,P0318,8,2022-05-26,C0082
76670,V001933,P0194,9,2022-10-15,C0072
76671,V007894,P0417,1,2023-05-31,C0047
76672,V001854,P0060,2,2023-11-21,C0160
76673,V001998,P0139,4,2022-09-15,C0033
76674,V001066,P0157,4,2022-07-09,C0237
76675,V003152,P0115,1,2022-09-26,C0129
76676,V005218,P0213,4,2023-05-11,C0137
76677,V004634,P0544,1,2022-02-09,C0260
76678,V000533,P0541,9,2023-11-10,C0154
76679,V001221,P0391,9,2021-03-02,C0065
76680,V006343,P0215,10,2024-04-21,C0249
76681,V006036,P0255,9,2022-04-22,C0078
76682,V003781,P0515,5,2021-11-10,C0190
76683,V004465,P0390,3,2023-03-06,C0166
76684,V004151,P0020,3,2020-11-29,C0194
76685,V004014,P0210,9,2024-03-04,C0174
76686,V003715,P0523,2,2022-12-03,C0194
76687,V002542,P0579,4,2023-04-12,C0181
76688,V007366,P0552,9,2021-11-02,C0138
76689,V000125,P0415,4,2024-05-25,C0256
76690,V000179,P0296,1,2024-05-18,C0155
76691,V002572,P0145,3,2023-06-02,C0026
76692,V005728,P0275,7,2021-09-18,C0226
76693,V002832,P0565,1,2024-01-04,C0049
76694,V007957,P0438,9,2020-01-12,C0270
76695,V002724,P0250,2,2023-10-16,C0248
76696,V004233,P0345,4,2023-05-12,C0221
76697,V002771,P0336,1,2021-09-13,C0194
76698,V004032,P0597,2,2023-04-13,C0084
76699,V001925,P0093,6,2021-05-16,C0285
76700,V000387,P0136,8,2022-11-15,C0053
76701,V001042,P0062,7,2021-06-17,C0033
76702,V003268,P0375,2,2022-02-08,C0221
76703,V004614,P0458,7,2022-11-04,C0167
76704,V002054,P0264,7,2022-02-15,C0232
76705,V001827,P0317,1,2023-05-11,C0198
76706,V004779,P0241,2,2021-11-26,C0149
76707,V006730,P0319,10,2020-02-03,C0054
76708,V005908,P0057,6,2021-11-14,C0104
76709,V000764,P0232,5,2024-04-09,C0035
76710,V000894,P0576,3,2023-04-15,C0137
76711,V004821,P0196,8,2022-03-16,C0061
76712,V000118,P0138,3,2021-03-01,C0182
76713,V001954,P0124,1,2022-03-07,C0033
76714,V003308,P0103,3,2023-10-24,C0185
76715,V006139,P0124,8,2021-03-29,C0132
76716,V004188,P0239,10,2021-12-31,C0053
76717,V000027,P0555,9,2021-01-28,C0204
76718,V007094,P0479,4,2022-12-16,C0250
76719,V005374,P0336,8,2020-03-19,C0208
76720,V004017,P0577,8,2020-08-08,C0243
76721,V002307,P0466,10,2023-09-22,C0009
76722,V002971,P0324,8,2022-02-24,C0051
76723,V006588,P0398,7,2022-05-08,C0093
76724,V003624,P0202,4,2023-06-03,C0033
76725,V007713,P0391,3,2022-11-27,C0173
76726,V002862,P0574,4,2021-03-28,C0086
76727,V000395,P0205,3,2020-05-10,C0184
76728,V006185,P0138,2,2021-02-11,C0245
76729,V003970,P0274,6,2022-01-02,C0045
76730,V000489,P0393,7,2023-10-08,C0254
76731,V002367,P0395,4,2024-05-23,C0139
76732,V000361,P0255,8,2021-06-22,C0064
76733,V002726,P0110,8,2022-04-10,C0099
76734,V003634,P0307,2,2022-07-05,C0060
76735,V004866,P0210,2,2021-01-20,C0164
76736,V004960,P0439,5,2021-02-23,C0075
76737,V003266,P0481,10,2023-10-10,C0181
76738,V004142,P0332,10,2021-06-16,C0251
76739,V000651,P0597,10,2022-01-23,C0256
76740,V000522,P0356,8,2022-05-01,C0243
76741,V004236,P0598,7,2021-11-24,C0035
76742,V002489,P0147,2,2020-08-09,C0131
76743,V005525,P0314,3,2020-11-11,C0240
76744,V007210,P0455,7,2022-01-18,C0286
76745,V001837,P0443,7,2023-04-27,C0220
76746,V007891,P0103,4,2024-02-04,C0232
76747,V001291,P0262,1,2022-03-06,C0144
76748,V000112,P0151,10,2023-09-20,C0264
76749,V003046,P0375,4,2023-09-19,C0275
76750,V006567,P0169,3,2020-12-28,C0046
76751,V005197,P0305,9,2021-01-06,C0221
76752,V001084,P0057,7,2022-09-28,C0015
76753,V001734,P0314,2,2020-11-18,C0124
76754,V005225,P0199,3,2021-09-10,C0114
76755,V001145,P0549,6,2024-02-02,C0101
76756,V005710,P0176,3,2021-09-25,C0086
76757,V006986,P0527,5,2022-02-27,C0220
76758,V004261,P0323,10,2020-09-03,C0281
76759,V003415,P0552,10,2020-02-25,C0142
76760,V006715,P0236,8,2023-12-07,C0138
76761,V002081,P0174,5,2023-12-17,C0205
76762,V001681,P0350,10,2021-06-12,C0226
76763,V003340,P0220,5,2024-05-08,C0143
76764,V007401,P0121,5,2023-01-08,C0250
76765,V007442,P0141,9,2023-01-18,C0045
76766,V006372,P0190,8,2023-05-04,C0182
76767,V007112,P0410,5,2021-12-11,C0281
76768,V006562,P0421,8,2021-08-15,C0237
76769,V004431,P0348,2,2023-09-02,C0060
76770,V000787,P0203,9,2020-07-28,C0255
76771,V001727,P0002,10,2021-08-03,C0294
76772,V001869,P0039,4,2024-04-09,C0152
76773,V001448,P0542,9,2024-01-06,C0295
76774,V004615,P0434,1,2020-02-01,C0169
76775,V004753,P0199,6,2022-11-21,C0116
76776,V005222,P0200,8,2024-04-28,C0113
76777,V006188,P0515,8,2022-03-08,C0076
76778,V006826,P0564,3,2023-01-14,C0104
76779,V004280,P0078,5,2020-11-21,C0181
76780,V005849,P0598,10,2024-01-23,C0026
76781,V006461,P0103,5,2020-11-29,C0026
76782,V004177,P0236,1,2021-07-05,C0195
76783,V007973,P0477,9,2020-01-19,C0041
76784,V007802,P0230,1,2023-12-13,C0248
76785,V002353,P0009,2,2022-01-31,C0025
76786,V001649,P0445,2,2021-10-22,C0181
76787,V001850,P0598,10,2022-03-27,C0138
76788,V004154,P0112,4,2023-10-09,C0041
76789,V006079,P0403,5,2020-10-10,C0075
76790,V004630,P0177,9,2022-10-09,C0234
76791,V000929,P0026,1,2021-05-14,C0206
76792,V000374,P0115,7,2022-07-16,C0129
76793,V003118,P0021,6,2020-01-11,C0059
76794,V003519,P0326,4,2022-08-04,C0159
76795,V007169,P0327,3,2022-05-22,C0260
76796,V004975,P0434,9,2020-05-06,C0208
76797,V002587,P0159,5,2023-12-11,C0092
76798,V004643,P0131,6,2020-05-31,C0241
76799,V000983,P0513,8,2020-02-15,C0205
76800,V007882,P0110,9,2020-02-09,C0064
76801,V003889,P0166,8,2020-10-31,C0042
76802,V003335,P0254,6,2020-01-11,C0145
76803,V000307,P0461,5,2024-04-03,C0294
76804,V002371,P0167,9,2020-12-16,C0059
76805,V007107,P0181,5,2022-01-26,C0192
76806,V000581,P0250,5,2021-03-26,C0131
76807,V000684,P0173,10,2022-12-24,C0096
76808,V005705,P0521,9,2022-10-20,C0039
76809,V006742,P0112,9,2020-06-13,C0294
76810,V000580,P0525,2,2021-05-10,C0264
76811,V000941,P0253,6,2022-01-25,C0286
76812,V005886,P0455,4,2020-10-07,C0101
76813,V007468,P0203,4,2023-12-03,C0178
76814,V007869,P0191,2,2023-09-23,C0041
76815,V007064,P0192,5,2023-06-28,C0251
76816,V001566,P0347,6,2020-10-07,C0243
76817,V004586,P0040,7,2023-04-22,C0116
76818,V001480,P0004,1,2020-05-01,C0057
76819,V006710,P0226,1,2023-02-08,C0250
76820,V007783,P0009,9,2021-11-20,C0104
76821,V002266,P0352,2,2023-11-01,C0216
76822,V007102,P0481,4,2021-04-29,C0147
76823,V006178,P0198,8,2020-02-06,C0134
76824,V002343,P0138,5,2022-02-05,C0184
76825,V007699,P0234,2,2021-11-03,C0039
76826,V002697,P0539,5,2022-07-23,C0045
76827,V006046,P0353,10,2022-09-07,C0149
76828,V004709,P0505,10,2023-11-16,C0250
76829,V007485,P0491,5,2021-05-03,C0223
76830,V004536,P0497,3,2021-04-21,C0032
76831,V004626,P0026,4,2024-03-21,C0003
76832,V001860,P0130,10,2020-05-02,C0073
76833,V000021,P0254,3,2022-05-16,C0049
76834,V007423,P0179,6,2021-10-02,C0043
76835,V006570,P0345,6,2020-03-11,C0220
76836,V001115,P0196,8,2021-10-02,C0093
76837,V000992,P0001,10,2024-06-28,C0041
76838,V005912,P0078,6,2021-04-04,C0234
76839,V006743,P0383,10,2022-03-20,C0153
76840,V006016,P0154,4,2023-04-22,C0247
76841,V003578,P0305,4,2023-04-30,C0082
76842,V002594,P0589,4,2020-05-11,C0253
76843,V001720,P0538,10,2020-05-14,C0166
76844,V005770,P0273,4,2022-05-08,C0126
76845,V000604,P0180,10,2022-11-07,C0250
76846,V004949,P0080,7,2023-06-08,C0045
76847,V002149,P0162,4,2020-07-05,C0117
76848,V001272,P0300,10,2020-02-10,C0126
76849,V003012,P0396,10,2023-10-12,C0245
76850,V000254,P0006,8,2024-02-26,C0262
76851,V003948,P0539,7,2024-04-09,C0277
76852,V000108,P0302,4,2021-03-08,C0281
76853,V003734,P0345,6,2020-11-02,C0101
76854,V002126,P0192,6,2023-10-29,C0166
76855,V004286,P0259,7,2022-09-08,C0283
76856,V007884,P0527,7,2023-04-29,C0251
76857,V001581,P0297,6,2023-01-16,C0248
76858,V007039,P0521,2,2022-02-28,C0229
76859,V006226,P0128,10,2023-09-29,C0262
76860,V003083,P0481,8,2023-04-25,C0244
76861,V006410,P0172,7,2021-03-12,C0222
76862,V002866,P0255,9,2022-06-15,C0206
76863,V005919,P0583,6,2021-05-27,C0132
76864,V003972,P0269,9,2024-04-19,C0148
76865,V000334,P0515,2,2020-11-16,C0119
76866,V000728,P0542,8,2023-11-16,C0260
76867,V003361,P0273,5,2024-03-11,C0209
76868,V001329,P0213,4,2023-01-17,C0267
76869,V006914,P0459,2,2021-12-21,C0070
76870,V005511,P0488,1,2023-06-15,C0025
76871,V001488,P0120,1,2021-12-16,C0034
76872,V006646,P0209,2,2024-03-07,C0011
76873,V002313,P0523,10,2023-01-27,C0166
76874,V007665,P0508,8,2020-03-11,C0294
76875,V004298,P0513,5,2022-06-30,C0076
76876,V004453,P0187,4,2022-07-06,C0071
76877,V002490,P0232,2,2020-10-05,C0244
76878,V005604,P0538,7,2020-04-12,C0144
76879,V003626,P0110,10,2024-01-20,C0143
76880,V003246,P0176,6,2023-10-08,C0197
76881,V001359,P0330,9,2023-09-02,C0088
76882,V004698,P0461,9,2022-10-14,C0125
76883,V007282,P0027,3,2022-03-01,C0209
76884,V006186,P0364,5,2020-06-08,C0234
76885,V001862,P0206,10,2021-07-25,C0205
76886,V006710,P0170,8,2023-02-08,C0250
76887,V007835,P0399,9,2024-06-26,C0027
76888,V006423,P0326,4,2020-10-11,C0049
76889,V005191,P0304,3,2024-04-08,C0216
76890,V005767,P0516,3,2021-07-12,C0116
76891,V000486,P0082,10,2024-06-04,C0221
76892,V005336,P0228,1,2023-08-30,C0017
76893,V001506,P0537,10,2021-10-29,C0031
76894,V005778,P0342,4,2021-01-09,C0285
76895,V002506,P0301,1,2021-06-13,C0059
76896,V007417,P0367,3,2020-10-19,C0138
76897,V003163,P0297,10,2022-06-19,C0217
76898,V003810,P0356,4,2021-04-09,C0120
76899,V002372,P0396,9,2021-04-08,C0086
76900,V006088,P0534,6,2020-08-31,C0230
76901,V005233,P0518,3,2020-02-05,C0238
76902,V001520,P0562,3,2021-11-02,C0076
76903,V004665,P0443,1,2023-07-18,C0222
76904,V002110,P0332,10,2023-08-21,C0234
76905,V000052,P0588,1,2024-05-13,C0149
76906,V001888,P0385,3,2024-03-27,C0165
76907,V004160,P0161,6,2024-04-25,C0169
76908,V001422,P0587,4,2022-09-09,C0150
76909,V002054,P0278,5,2022-02-15,C0232
76910,V001781,P0075,7,2024-07-08,C0093
76911,V000084,P0321,7,2023-04-02,C0144
76912,V004820,P0331,9,2020-06-04,C0122
76913,V005791,P0090,5,2021-11-14,C0205
76914,V003846,P0193,7,2023-12-17,C0275
76915,V007652,P0323,1,2024-03-30,C0079
76916,V005757,P0239,7,2020-04-06,C0215
76917,V005249,P0029,8,2020-01-30,C0113
76918,V002025,P0181,7,2021-12-02,C0031
76919,V002305,P0228,2,2023-01-31,C0262
76920,V003914,P0130,10,2020-08-05,C0139
76921,V003893,P0187,3,2021-06-14,C0053
76922,V005484,P0248,6,2021-09-23,C0267
76923,V001019,P0206,6,2022-04-19,C0070
76924,V003083,P0416,1,2023-04-25,C0244
76925,V007816,P0430,8,2022-12-27,C0017
76926,V003052,P0303,7,2020-07-02,C0051
76927,V002609,P0097,9,2020-12-16,C0153
76928,V003820,P0581,8,2024-05-30,C0139
76929,V000651,P0562,7,2022-01-23,C0256
76930,V001187,P0089,1,2024-01-04,C0015
76931,V002625,P0064,7,2020-09-03,C0038
76932,V007789,P0289,4,2020-07-22,C0247
76933,V006247,P0460,1,2023-11-18,C0208
76934,V001462,P0199,10,2022-10-29,C0255
76935,V007449,P0391,1,2021-03-11,C0220
76936,V005906,P0208,1,2022-02-22,C0270
76937,V003045,P0486,5,2022-03-16,C0045
76938,V005901,P0481,5,2022-04-17,C0070
76939,V001765,P0218,8,2021-08-15,C0190
76940,V000078,P0177,8,2020-07-03,C0178
76941,V005394,P0150,10,2021-12-15,C0164
76942,V004859,P0248,8,2020-05-07,C0021
76943,V001065,P0288,4,2021-05-17,C0058
76944,V005219,P0398,1,2021-09-04,C0229
76945,V004690,P0406,6,2020-07-20,C0243
76946,V000013,P0539,9,2023-08-28,C0003
76947,V007938,P0187,3,2023-01-04,C0163
76948,V003950,P0087,6,2022-01-07,C0114
76949,V004014,P0393,10,2024-03-04,C0174
76950,V005741,P0552,2,2022-07-17,C0033
76951,V005943,P0273,4,2023-03-03,C0017
76952,V005616,P0251,4,2020-07-16,C0216
76953,V001271,P0446,7,2023-11-04,C0027
76954,V006615,P0356,4,2020-07-09,C0079
76955,V007281,P0463,5,2024-05-17,C0064
76956,V005588,P0235,1,2020-06-23,C0145
76957,V004001,P0598,1,2023-04-06,C0142
76958,V002262,P0076,3,2021-02-26,C0223
76959,V006337,P0577,9,2024-02-20,C0031
76960,V007006,P0543,2,2022-07-10,C0007
76961,V003074,P0523,4,2022-11-26,C0208
76962,V001193,P0211,8,2024-06-13,C0143
76963,V004839,P0506,4,2022-05-06,C0209
76964,V005418,P0523,5,2024-02-26,C0072
76965,V005814,P0553,7,2021-10-28,C0076
76966,V001376,P0012,8,2020-03-16,C0042
76967,V007338,P0428,9,2024-02-07,C0256
76968,V007012,P0025,7,2022-08-22,C0048
76969,V001536,P0097,6,2022-04-13,C0279
76970,V001750,P0505,2,2020-07-20,C0039
76971,V001227,P0299,7,2023-01-03,C0267
76972,V005116,P0162,6,2020-06-10,C0132
